trial_id,edge_detection_ms,identity_fusion_ms,policy_reasoning_ms,soar_execution_ms,total_e2e_latency_ms
218,4.8390000010840595,0.0029999937396496534,0.07780001033097506,0.15700000221841037,5.076800007373095
219,4.03590002679266,0.0033999967854470015,0.08549998165108263,0.18190001719631255,4.3067000224255025
220,4.659800004446879,0.0031999952625483274,0.10439998004585505,0.18010000349022448,4.947499983245507
221,4.667800007155165,0.0028999929782003164,0.08170001092366874,0.18009997438639402,4.932499985443428
222,8.226100006140769,0.0025999906938523054,0.08710002293810248,0.1388999808114022,8.454700000584126
223,3.629100014222786,0.0020999868866056204,0.07129998994059861,0.17430001753382385,3.876800008583814
224,4.468800005270168,0.0024999899324029684,0.07660000119358301,0.22980000358074903,4.777699999976903
225,3.901799995219335,0.0025999906938523054,0.07880001794546843,0.14689998351968825,4.130099987378344
226,4.304200003389269,0.0028999929782003164,0.1666999887675047,0.13650002074427903,4.610300005879253
227,4.070299997692928,0.002300017513334751,0.08289999095723033,0.1309000072069466,4.286400013370439
228,3.109399985987693,0.002400018274784088,0.07419998291879892,0.15780000831000507,3.343799995491281
229,4.193300002953038,0.0019999861251562834,0.07570002344436944,0.16979998326860368,4.440799995791167
230,4.672299983212724,0.0031999952625483274,0.4717000119853765,0.17600000137463212,5.323199991835281
231,9.961799980374053,0.0047000066842883825,0.1640999980736524,0.2552000223658979,10.385800007497892
232,7.82869997783564,0.002700020559132099,0.08939998224377632,0.1522000238765031,8.073000004515052
233,5.536000011488795,0.0023999891709536314,0.07670000195503235,0.1500000071246177,5.765100009739399
234,3.58399999095127,0.002300017513334751,0.09359998512081802,0.2381000085733831,3.9180000021588057
235,5.66860000253655,0.0028999929782003164,0.08080000407062471,0.1714999962132424,5.923799995798618
236,4.225799988489598,0.0029999937396496534,0.10629999451339245,0.15259999781847,4.48769997456111
237,4.06109998584725,0.0027999922167509794,0.07720000576227903,0.17330000991933048,4.31439999374561
238,4.0274999919347465,0.0019999861251562834,0.0737000082153827,0.13910001143813133,4.242299997713417
239,3.5017000045627356,0.002600019797682762,0.0803999719209969,0.1516000193078071,3.7363000155892223
240,4.7525000118184835,0.0020999868866056204,0.07600002572871745,0.15609999536536634,4.986700019799173
241,4.8470000037923455,0.002400018274784088,0.19779999274760485,0.3316999936942011,5.378900008508936
242,5.427800002507865,0.002700020559132099,0.08229998638853431,0.1663000148255378,5.67910002428107
243,5.385800002841279,0.0028999929782003164,0.6892000092193484,0.33809998421929777,6.415999989258125
244,4.428099986398593,0.002900022082030773,0.07809998351149261,0.16830000095069408,4.67739999294281
245,3.9103000017348677,0.0028999929782003164,0.079699995694682,0.1666999887675047,4.159599979175255
246,13.25449999421835,0.0026999914553016424,0.08860000525601208,0.17889999435283244,13.524699985282496
247,15.419199975440279,0.002700020559132099,0.08859997615218163,0.2305000089108944,15.740999981062487
248,7.134799991035834,0.002300017513334751,0.08090000483207405,0.14799999189563096,7.366000005276874
249,5.73229999281466,0.0036999990697950125,0.16739999409765005,0.21580001339316368,6.119199999375269
250,4.103800019947812,0.0039000005926936865,0.1281999866478145,0.1666999887675047,4.402599995955825
251,4.770900006406009,0.0043000036384910345,0.13679999392479658,0.23320000036619604,5.145200004335493
252,2.860400010831654,0.0029999937396496534,0.08150000940077007,0.1438999897800386,3.0888000037521124
253,3.570200002286583,0.00200001522898674,0.072900002123788,0.1897999900393188,3.8349000096786767
254,4.963100014720112,0.0026999914553016424,0.07949999417178333,0.16510000568814576,5.210400006035343
255,4.59589998354204,0.0037999998312443495,0.09860002319328487,0.23099998361431062,4.92929999018088
256,4.803699994226918,0.0044000043999403715,0.24140000459738076,0.28279999969527125,5.33230000291951
